,3,5,6,8,9,10,12,14,15,21,22,mean_importance,rank_global
ch11-lowgamma-de,0.0003421366986871733,0.0005918792097378925,0.0006211855466958068,0.0008578734681321391,0.0034369242020259078,0.0016924337547306097,0.011721594829781006,0.003516676170675025,0.000287381011109324,0.0005573770325944857,0.0006499070218271611,0.002206851722363321,44.0
ch4-lowgamma-psd,0.0013789210135580288,0.0006618805996601931,0.0009951229060934338,0.0008077505629052134,0.0007999852587169795,0.00755305783139934,0.0005392611439517647,0.0018679605061701588,0.0010575834634415188,0.005518328398667242,0.0024341256317075293,0.0021467252105701272,45.0
ch17-lowgamma-de,0.0010021146879635931,0.0007056417203680971,0.0012618917085038543,0.0011268797115019434,0.001072509053938432,0.0005589170827137358,0.000795218522431065,0.013824598853708011,0.0010595680629854984,0.0008646477982048854,0.0009526540491635502,0.00211133102286206,46.0
ch7-lowgamma-hjact,0.0007498250628865675,0.0005391424831640828,0.002380195431813148,0.005423831076605812,0.0005271252076935873,0.001640168570848114,0.0037952236201788427,0.0009789640762763758,0.002596701642554598,0.0041543476619262405,0.00032151803276580365,0.002100640260610288,47.0
ch12-theta-kurt,0.0009997756309559267,0.0010182314086573433,0.0007004103533280023,0.0018477794489559082,0.0034873539148378165,0.002070605199562318,0.00031235274087692335,0.0014305154341696772,0.006599991106221038,0.0032428287547462357,0.0009453070728333123,0.0020595591877404095,48.0
ch11-lowgamma-psd,0.0005870463597689532,0.0003788985119106302,0.0006664439854685433,0.0010383645786942034,0.003928495782177107,0.0008990981379610772,0.009444548020938043,0.003690881704098062,0.0003910949980924514,0.0010081132835593567,0.0006065756992406748,0.002058141914719009,49.0
ch13-theta-relpow,0.0005753826515826648,0.0008579516257363512,0.0005483043525749609,0.0014652873709722382,0.0038599811074290437,0.002120404573908831,0.0007633380453514784,0.0012039196180746452,0.0005294968969133827,0.0083481491387599,0.00217631961469547,0.002040775908727179,50.0
ch12-lowgamma-de,0.0013251221974611323,0.0013097591882922307,0.006161895258457864,0.0031593918772222793,0.002668321763403579,0.00046579159767466395,0.0018444027501280044,0.000533545388912879,0.0011012529177262499,0.002495896613118704,0.0013799699195315334,0.0020404863156299195,51.0
ch17-sigma-skew,0.0027938445121753093,0.0008755325499517841,0.0011041892150487876,0.00057739750722477,0.0023989560190693085,0.00038606833041064924,0.0027386354538949872,0.0018368775981373797,0.001402215400817366,0.0004900249950069432,0.007757156752779929,0.0020328089395015648,52.0
ch7-lowgamma-std,0.0007314358448188032,0.0003668580318207917,0.003156103200418383,0.004225149465211086,0.0005394563875892157,0.001576809227091287,0.003286857667396427,0.00039468220904430686,0.0023037040275686307,0.0051882469311406295,0.0005760243164764831,0.002031393391688731,53.0
