,3,5,6,8,9,10,12,14,15,21,22,mean_importance,rank_global
ch19-delta-relpow,0.023670506,0.0,0.00719777,0.0,0.002904298,0.01011678,0.019110093,0.010558971,0.0,0.002018938,0.0,0.006870668,339.0
ch14-beta-psd,0.0,0.010746824,0.0,0.0,0.0032455546,0.0040993076,0.0,0.008798251,0.030291192,0.013202638,0.0028386898,0.006656587,340.0
ch7-delta-relpow,0.0,0.0,0.0,0.0,0.0,0.0,0.013924623,0.0,0.015079937,0.026708791,0.017418616,0.0066483603,341.0
ch13-delta-relpow,0.0,0.013944623,0.0,0.00733162,0.009836553,0.0063075842,0.02461528,0.006005666,0.0,0.004894606,0.0,0.0066305394,342.0
ch2-beta-skew,0.0,0.054638054,0.0,0.009171602,0.0,0.0,0.0,0.0088864295,0.0,0.0,0.0,0.006608735,343.0
ch4-alpha-relpow,0.0,0.0,0.015413194,0.036447525,0.0,0.017103832,0.0,0.0,0.0,0.0,0.0,0.0062695052,344.0
ch3-beta-relpow,0.025988026,0.0,0.0,0.0,0.0,0.0,0.010065683,0.015705861,0.0023949193,0.01124016,0.0,0.0059449677,345.0
ch8-theta-relpow,0.0,0.016950235,0.0,0.011114017,0.0054235547,0.015351921,0.0,0.0,0.008465421,0.0,0.007636237,0.0059037623,346.0
ch13-beta-peaktopeak,0.0020542806,0.007101304,0.0,0.0,0.0,0.0,0.0,0.0,0.009877305,0.044938553,0.0,0.005815586,347.0
ch3-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06259977,0.0,0.005690888,348.0
ch4-beta-hjcomp,0.007775204,0.0,0.0074690357,0.0,0.022454742,0.014123302,0.0,0.0,0.009819629,0.0,0.0,0.005603811,349.0
ch16-beta-skew,0.007846388,0.006496405,0.004750688,0.0031177453,0.004927627,0.0,0.0,0.004412623,0.020992735,0.0,0.0,0.0047767465,350.0
ch12-sigma-relpow,0.0,0.024263313,0.011789007,0.0,0.0,0.0,0.0,0.004915287,0.0,0.0062034093,0.0,0.0042882743,351.0
ch4-beta-peaktopeak,0.0,0.0,0.039298132,0.0,0.0,0.0,0.0,0.0,0.006665865,0.0,0.0,0.004178545,352.0
ch7-alpha-relpow,0.013105145,0.013194188,0.0,0.0,0.0,0.0,0.013013782,0.0,0.00645707,0.0,0.0,0.0041609257,353.0
ch10-sigma-relpow,0.007797815,0.0121930055,0.0047662803,0.0038006501,0.0044386913,0.0,0.002581111,0.0,0.0,0.0,0.008270807,0.0039862148,354.0
ch18-sigma-relpow,0.0,0.0,0.009932328,0.0,0.023781285,0.0,0.007876817,0.0,0.0,0.0,0.0,0.0037809482,355.0
ch3-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040487163,0.0,0.003680651,356.0
ch7-theta-peaktopeak,0.015511664,0.0,0.021000136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033192546,357.0
ch3-theta-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0063619353,0.0,0.012797504,0.0,0.010438745,0.002690744,358.0
ch5-theta-relpow,0.0,0.009535763,0.0,0.0,0.0067059216,0.0,0.0,0.0,0.007489613,0.0,0.0033302451,0.0024601403,359.0
ch4-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037884,0.0,0.00094353093,360.0
ch8-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch9-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch13-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch6-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch6-lowgamma-std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch13-lowgamma-std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch9-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch11-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch17-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch4-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch8-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch18-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch17-lowgamma-hjact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch5-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch7-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
ch19-lowgamma-psd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.5
